Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
3.501401019096374512e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.849500000000000099e+01,2.932600000000000051e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.601442337036132812e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.869000000000000128e+01,2.952100000000000080e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.701500082015991211e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.873900000000000077e+01,2.942299999999999827e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.801515579223632812e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.873900000000000077e+01,2.947200000000000131e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.901570224761962891e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.873900000000000077e+01,2.952100000000000080e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.001591062545776367e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.878800000000000026e+01,2.971699999999999875e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.101623535156250000e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.873900000000000077e+01,2.961899999999999977e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.201698517799377441e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.883699999999999974e+01,2.976500000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.301733231544494629e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.883699999999999974e+01,2.986299999999999955e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.401803517341613770e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.873900000000000077e+01,2.981400000000000006e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.501833987236022949e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.883699999999999974e+01,2.991199999999999903e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.601852846145629883e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.878800000000000026e+01,2.981400000000000006e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.701864123344421387e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.893499999999999872e+01,2.996099999999999852e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.801922512054443359e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.878800000000000026e+01,2.991199999999999903e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.901979231834411621e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.898300000000000054e+01,3.005900000000000105e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.002002525329589844e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.898300000000000054e+01,3.025400000000000134e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.102079772949218750e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.888599999999999923e+01,3.025400000000000134e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.202100706100463867e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.888599999999999923e+01,3.030300000000000082e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.302196359634399414e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.893499999999999872e+01,3.025400000000000134e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.402271008491516113e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.883699999999999974e+01,3.030300000000000082e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.502284359931945801e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.883699999999999974e+01,3.040099999999999980e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.602302551269531250e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.883699999999999974e+01,3.044999999999999929e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.702323484420776367e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.898300000000000054e+01,3.054700000000000060e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.802334642410278320e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.903200000000000003e+01,3.064499999999999957e+01,2.300000000000000000e+01,2.300000000000000000e+01
5.902376055717468262e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.893499999999999872e+01,3.064499999999999957e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.002431297302246094e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.917899999999999849e+01,3.069399999999999906e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.102485036849975586e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.908099999999999952e+01,3.079200000000000159e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.202500271797180176e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.898300000000000054e+01,3.079200000000000159e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.302526688575744629e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.908099999999999952e+01,3.074299999999999855e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.402546238899230957e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.912999999999999901e+01,3.089000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.502586698532104492e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.917899999999999849e+01,3.108500000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.602602601051330566e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.917899999999999849e+01,3.118299999999999983e+01,2.300000000000000000e+01,2.300000000000000000e+01
6.702624678611755371e+01,0.000000000000000000e+00,3.000000000000000000e+01,2.932600000000000051e+01,3.132900000000000063e+01,2.300000000000000000e+01,2.300000000000000000e+01
